Date,Country/Region,Province/State,Lat,Long,Confirmed,Recovered,Deaths
2/18/2020,India,,21,78,3,3,0
2/19/2020,India,,21,78,3,3,0
2/20/2020,India,,21,78,3,3,0
2/21/2020,India,,21,78,3,3,0
2/22/2020,India,,21,78,3,3,0
2/23/2020,India,,21,78,3,3,0
2/24/2020,India,,21,78,3,3,0
2/25/2020,India,,21,78,3,3,0
2/26/2020,India,,21,78,3,3,0
2/27/2020,India,,21,78,3,3,0
2/28/2020,India,,21,78,3,3,0
2/29/2020,India,,21,78,3,3,0
3/1/2020,India,,21,78,3,3,0
3/2/2020,India,,21,78,5,3,0
3/3/2020,India,,21,78,5,3,0
3/4/2020,India,,21,78,28,3,0
3/5/2020,India,,21,78,30,3,0
3/6/2020,India,,21,78,31,3,0
3/7/2020,India,,21,78,34,3,0
3/8/2020,India,,21,78,39,3,0
3/9/2020,India,,21,78,43,3,0
3/10/2020,India,,21,78,56,4,0
3/11/2020,India,,21,78,62,4,1
3/12/2020,India,,21,78,73,4,1
3/13/2020,India,,21,78,82,4,2
3/14/2020,India,,21,78,102,4,2
3/15/2020,India,,21,78,113,13,2
3/16/2020,India,,21,78,119,13,2
3/17/2020,India,,21,78,142,14,3
3/18/2020,India,,21,78,156,14,3
3/19/2020,India,,21,78,194,15,4
3/20/2020,India,,21,78,244,20,5
3/21/2020,India,,21,78,330,23,4
3/22/2020,India,,21,78,396,27,7
3/23/2020,India,,21,78,499,27,10
3/24/2020,India,,21,78,536,40,10
3/25/2020,India,,21,78,657,43,12
3/26/2020,India,,21,78,727,45,20
3/27/2020,India,,21,78,887,73,20
3/28/2020,India,,21,78,987,84,24
3/29/2020,India,,21,78,1024,95,27
3/30/2020,India,,21,78,1251,102,32
3/31/2020,India,,21,78,1397,123,35
4/1/2020,India,,21,78,1998,148,58
4/2/2020,India,,21,78,2543,191,72
4/3/2020,India,,21,78,2567,192,72
4/4/2020,India,,21,78,3082,229,86
4/5/2020,India,,21,78,3588,229,99
4/6/2020,India,,21,78,4778,375,136
4/7/2020,India,,21,78,5311,421,150
4/8/2020,India,,21,78,5916,506,178
4/9/2020,India,,21,78,6725,620,226
4/10/2020,India,,21,78,7598,774,246
4/11/2020,India,,21,78,8446,969,288
4/12/2020,India,,21,78,9205,1080,331
4/13/2020,India,,21,78,10453,1181,358
4/14/2020,India,,21,78,11487,1359,393
4/15/2020,India,,21,78,12322,1432,405
4/16/2020,India,,21,78,13430,1768,448
4/17/2020,India,,21,78,14352,2041,486
4/18/2020,India,,21,78,15722,2463,521
4/19/2020,India,,21,78,17615,2854,559
4/20/2020,India,,21,78,18539,3273,592
4/21/2020,India,,21,78,20080,3975,645
4/22/2020,India,,21,78,21370,4370,681
4/23/2020,India,,21,78,23077,5012,721
4/24/2020,India,,21,78,24530,5498,780
4/25/2020,India,,21,78,26283,5939,825
4/26/2020,India,,21,78,27890,6523,881
4/27/2020,India,,21,78,29451,7137,939
4/28/2020,India,,21,78,31324,7747,1008
4/29/2020,India,,21,78,33062,8437,1079
4/30/2020,India,,21,78,34863,9068,1154
5/1/2020,India,,21,78,37257,10007,1223
5/2/2020,India,,21,78,39699,10819,1323
5/3/2020,India,,21,78,42505,11775,1391
5/4/2020,India,,21,78,46437,12847,1566
5/5/2020,India,,21,78,49400,14142,1693
5/6/2020,India,,21,78,52987,15331,1785
5/7/2020,India,,21,78,56351,16776,1889
5/8/2020,India,,21,78,59695,17887,1985
5/9/2020,India,,21,78,62808,19301,2101
5/10/2020,India,,21,78,67161,20969,2212
5/11/2020,India,,21,78,70768,22549,2294
5/12/2020,India,,21,78,74292,24420,2415
5/13/2020,India,,21,78,78055,26400,2551
5/14/2020,India,,21,78,81997,27969,2649
5/15/2020,India,,21,78,85784,30258,2753
5/16/2020,India,,21,78,90648,34224,2871
5/17/2020,India,,21,78,95698,36795,3025
5/18/2020,India,,21,78,100328,39233,3156
5/19/2020,India,,21,78,106475,42309,3302
5/20/2020,India,,21,78,112028,45422,3434
5/21/2020,India,,21,78,118226,48553,3584
5/22/2020,India,,21,78,124794,51824,3726
5/23/2020,India,,21,78,131423,54385,3868
5/24/2020,India,,21,78,138536,57692,4024
5/25/2020,India,,21,78,144950,60706,4172
5/26/2020,India,,21,78,150793,64277,4344
5/27/2020,India,,21,78,158086,67749,4534
5/28/2020,India,,21,78,165386,70920,4711
5/29/2020,India,,21,78,173491,82627,4980
5/30/2020,India,,21,78,181827,86936,5185
5/31/2020,India,,21,78,190609,91852,5408
6/1/2020,India,,21,78,198370,95754,5608
6/2/2020,India,,21,78,207191,100285,5829
6/3/2020,India,,21,78,216824,104071,6088
6/4/2020,India,,21,78,226713,108450,6363
6/5/2020,India,,21,78,236184,113233,6649
6/6/2020,India,,21,78,246622,118695,6946
6/7/2020,India,,21,78,257486,123848,7207
6/8/2020,India,,21,78,265928,129095,7473
6/9/2020,India,,21,78,276146,134670,7750
6/10/2020,India,,21,78,286605,135206,8102
6/11/2020,India,,21,78,297535,147195,8498
6/12/2020,India,,21,78,308993,154330,8884
6/13/2020,India,,21,78,320922,162379,9195
6/14/2020,India,,21,78,332424,169798,9520
6/15/2020,India,,21,78,343091,180013,9900
6/16/2020,India,,21,78,354065,186935,11903
6/17/2020,India,,21,78,366946,194325,12237
6/18/2020,India,,21,78,380532,204711,12573
6/19/2020,India,,21,78,395048,213831,12948
6/20/2020,India,,21,78,410451,227728,13254
6/21/2020,India,,21,78,425282,237196,13699
6/22/2020,India,,21,78,440215,248190,14011
6/23/2020,India,,21,78,456183,258685,14476
6/24/2020,India,,21,78,473105,271697,14894
6/25/2020,India,,21,78,490401,285637,15301
6/26/2020,India,,21,78,508953,295881,15685
6/27/2020,India,,21,78,528859,309713,16095
6/28/2020,India,,21,78,548318,321723,16475
6/29/2020,India,,21,78,566840,334822,16893
6/30/2020,India,,21,78,585481,347912,17400
7/1/2020,India,,21,78,604641,359860,17834
7/2/2020,India,,21,78,625544,379892,18213
1/22/2020,Italy,,43,12,0,0,0
1/23/2020,Italy,,43,12,0,0,0
1/24/2020,Italy,,43,12,0,0,0
1/25/2020,Italy,,43,12,0,0,0
1/26/2020,Italy,,43,12,0,0,0
1/27/2020,Italy,,43,12,0,0,0
1/28/2020,Italy,,43,12,0,0,0
1/29/2020,Italy,,43,12,0,0,0
1/30/2020,Italy,,43,12,0,0,0
1/31/2020,Italy,,43,12,2,0,0
2/1/2020,Italy,,43,12,2,0,0
2/2/2020,Italy,,43,12,2,0,0
2/3/2020,Italy,,43,12,2,0,0
2/4/2020,Italy,,43,12,2,0,0
2/5/2020,Italy,,43,12,2,0,0
2/6/2020,Italy,,43,12,2,0,0
2/7/2020,Italy,,43,12,3,0,0
2/8/2020,Italy,,43,12,3,0,0
2/9/2020,Italy,,43,12,3,0,0
2/10/2020,Italy,,43,12,3,0,0
2/11/2020,Italy,,43,12,3,0,0
2/12/2020,Italy,,43,12,3,0,0
2/13/2020,Italy,,43,12,3,0,0
2/14/2020,Italy,,43,12,3,0,0
2/15/2020,Italy,,43,12,3,0,0
2/16/2020,Italy,,43,12,3,0,0
2/17/2020,Italy,,43,12,3,0,0
2/18/2020,Italy,,43,12,3,0,0
2/19/2020,Italy,,43,12,3,0,0
2/20/2020,Italy,,43,12,3,0,0
2/21/2020,Italy,,43,12,20,0,1
2/22/2020,Italy,,43,12,62,1,2
2/23/2020,Italy,,43,12,155,2,3
2/24/2020,Italy,,43,12,229,1,7
2/25/2020,Italy,,43,12,322,1,10
2/26/2020,Italy,,43,12,453,3,12
2/27/2020,Italy,,43,12,655,45,17
2/28/2020,Italy,,43,12,888,46,21
2/29/2020,Italy,,43,12,1128,46,29
3/1/2020,Italy,,43,12,1694,83,34
3/2/2020,Italy,,43,12,2036,149,52
3/3/2020,Italy,,43,12,2502,160,79
3/4/2020,Italy,,43,12,3089,276,107
3/5/2020,Italy,,43,12,3858,414,148
3/6/2020,Italy,,43,12,4636,523,197
3/7/2020,Italy,,43,12,5883,589,233
3/8/2020,Italy,,43,12,7375,622,366
3/9/2020,Italy,,43,12,9172,724,463
3/10/2020,Italy,,43,12,10149,724,631
3/11/2020,Italy,,43,12,12462,1045,827
3/12/2020,Italy,,43,12,15113,1045,1016
3/13/2020,Italy,,43,12,17660,1439,1266
3/14/2020,Italy,,43,12,21157,1966,1441
3/15/2020,Italy,,43,12,24747,2335,1809
3/16/2020,Italy,,43,12,27980,2749,2158
3/17/2020,Italy,,43,12,31506,2941,2503
3/18/2020,Italy,,43,12,35713,4025,2978
3/19/2020,Italy,,43,12,41035,4440,3405
3/20/2020,Italy,,43,12,47021,4440,4032
3/21/2020,Italy,,43,12,53578,6072,4825
3/22/2020,Italy,,43,12,59138,7024,5476
3/23/2020,Italy,,43,12,63927,7024,6077
3/24/2020,Italy,,43,12,69176,8326,6820
3/25/2020,Italy,,43,12,74386,9362,7503
3/26/2020,Italy,,43,12,80589,10361,8215
3/27/2020,Italy,,43,12,86498,10950,9134
3/28/2020,Italy,,43,12,92472,12384,10023
3/29/2020,Italy,,43,12,97689,13030,10779
3/30/2020,Italy,,43,12,101739,14620,11591
3/31/2020,Italy,,43,12,105792,15729,12428
4/1/2020,Italy,,43,12,110574,16847,13155
4/2/2020,Italy,,43,12,115242,18278,13915
4/3/2020,Italy,,43,12,119827,19758,14681
4/4/2020,Italy,,43,12,124632,20996,15362
4/5/2020,Italy,,43,12,128948,21815,15887
4/6/2020,Italy,,43,12,132547,22837,16523
4/7/2020,Italy,,43,12,135586,24392,17127
4/8/2020,Italy,,43,12,139422,26491,17669
4/9/2020,Italy,,43,12,143626,28470,18279
4/10/2020,Italy,,43,12,147577,30455,18849
4/11/2020,Italy,,43,12,152271,32534,19468
4/12/2020,Italy,,43,12,156363,34211,19899
4/13/2020,Italy,,43,12,159516,35435,20465
4/14/2020,Italy,,43,12,162488,37130,21067
4/15/2020,Italy,,43,12,165155,38092,21645
4/16/2020,Italy,,43,12,168941,40164,22170
4/17/2020,Italy,,43,12,172434,42727,22745
4/18/2020,Italy,,43,12,175925,44927,23227
4/19/2020,Italy,,43,12,178972,47055,23660
4/20/2020,Italy,,43,12,181228,48877,24114
4/21/2020,Italy,,43,12,183957,51600,24648
4/22/2020,Italy,,43,12,187327,54543,25085
4/23/2020,Italy,,43,12,189973,57576,25549
4/24/2020,Italy,,43,12,192994,60498,25969
4/25/2020,Italy,,43,12,195351,63120,26384
4/26/2020,Italy,,43,12,197675,64928,26644
4/27/2020,Italy,,43,12,199414,66624,26977
4/28/2020,Italy,,43,12,201505,68941,27359
4/29/2020,Italy,,43,12,203591,71252,27682
4/30/2020,Italy,,43,12,205463,75945,27967
5/1/2020,Italy,,43,12,207428,78249,28236
5/2/2020,Italy,,43,12,209328,79914,28710
5/3/2020,Italy,,43,12,210717,81654,28884
5/4/2020,Italy,,43,12,211938,82879,29079
5/5/2020,Italy,,43,12,213013,85231,29315
5/6/2020,Italy,,43,12,214457,93245,29684
5/7/2020,Italy,,43,12,215858,96276,29958
5/8/2020,Italy,,43,12,217185,99023,30201
5/9/2020,Italy,,43,12,218268,103031,30395
5/10/2020,Italy,,43,12,219070,105186,30560
5/11/2020,Italy,,43,12,219814,106587,30739
5/12/2020,Italy,,43,12,221216,109039,30911
5/13/2020,Italy,,43,12,222104,112541,31106
5/14/2020,Italy,,43,12,223096,115288,31368
5/15/2020,Italy,,43,12,223885,120205,31610
5/16/2020,Italy,,43,12,224760,122810,31763
5/17/2020,Italy,,43,12,225435,125176,31908
5/18/2020,Italy,,43,12,225886,127326,32007
5/19/2020,Italy,,43,12,226699,129401,32169
5/20/2020,Italy,,43,12,227364,132282,32330
5/21/2020,Italy,,43,12,228006,134560,32486
5/22/2020,Italy,,43,12,228658,136720,32616
5/23/2020,Italy,,43,12,229327,138840,32735
5/24/2020,Italy,,43,12,229858,140479,32785
5/25/2020,Italy,,43,12,230158,141981,32877
5/26/2020,Italy,,43,12,230555,144658,32955
5/27/2020,Italy,,43,12,231139,147101,33072
5/28/2020,Italy,,43,12,231732,150604,33142
5/29/2020,Italy,,43,12,232248,152844,33229
5/30/2020,Italy,,43,12,232664,155633,33340
5/31/2020,Italy,,43,12,232997,157507,33415
6/1/2020,Italy,,43,12,233197,158355,33475
6/2/2020,Italy,,43,12,233515,160092,33530
6/3/2020,Italy,,43,12,233836,160938,33601
6/4/2020,Italy,,43,12,234013,161895,33689
6/5/2020,Italy,,43,12,234531,163781,33774
6/6/2020,Italy,,43,12,234801,165078,33846
6/7/2020,Italy,,43,12,234998,165837,33899
6/8/2020,Italy,,43,12,235278,166584,33964
6/9/2020,Italy,,43,12,235561,168646,34043
6/10/2020,Italy,,43,12,235763,169939,34114
6/11/2020,Italy,,43,12,236142,171338,34167
6/12/2020,Italy,,43,12,236305,173085,34223
6/13/2020,Italy,,43,12,236651,174865,34301
6/14/2020,Italy,,43,12,236989,176370,34345
6/15/2020,Italy,,43,12,237290,177010,34371
6/16/2020,Italy,,43,12,237500,178526,34405
6/17/2020,Italy,,43,12,237828,179455,34448
6/18/2020,Italy,,43,12,238159,180544,34514
6/19/2020,Italy,,43,12,238011,181907,34561
6/20/2020,Italy,,43,12,238275,182453,34610
6/21/2020,Italy,,43,12,238499,182893,34634
6/22/2020,Italy,,43,12,238720,183426,34657
6/23/2020,Italy,,43,12,238833,184585,34675
6/24/2020,Italy,,43,12,239410,186111,34644
6/25/2020,Italy,,43,12,239706,186725,34678
6/26/2020,Italy,,43,12,239961,187615,34708
6/27/2020,Italy,,43,12,240136,188584,34716
6/28/2020,Italy,,43,12,240310,188891,34738
6/29/2020,Italy,,43,12,240436,189196,34744
6/30/2020,Italy,,43,12,240578,190248,34767
7/1/2020,Italy,,43,12,240760,190717,34788
7/2/2020,Italy,,43,12,240961,191083,34818
1/22/2020,US,,37.0902,-95.7129,1,0,0
1/23/2020,US,,37.0902,-95.7129,1,0,0
1/24/2020,US,,37.0902,-95.7129,2,0,0
1/25/2020,US,,37.0902,-95.7129,2,0,0
1/26/2020,US,,37.0902,-95.7129,5,0,0
1/27/2020,US,,37.0902,-95.7129,5,0,0
1/28/2020,US,,37.0902,-95.7129,5,0,0
1/29/2020,US,,37.0902,-95.7129,5,0,0
1/30/2020,US,,37.0902,-95.7129,5,0,0
1/31/2020,US,,37.0902,-95.7129,7,0,0
2/1/2020,US,,37.0902,-95.7129,8,0,0
2/2/2020,US,,37.0902,-95.7129,8,0,0
2/3/2020,US,,37.0902,-95.7129,11,0,0
2/4/2020,US,,37.0902,-95.7129,11,0,0
2/5/2020,US,,37.0902,-95.7129,11,0,0
2/6/2020,US,,37.0902,-95.7129,11,0,0
2/7/2020,US,,37.0902,-95.7129,11,0,0
2/8/2020,US,,37.0902,-95.7129,11,0,0
2/9/2020,US,,37.0902,-95.7129,11,3,0
2/10/2020,US,,37.0902,-95.7129,11,3,0
2/11/2020,US,,37.0902,-95.7129,12,3,0
2/12/2020,US,,37.0902,-95.7129,12,3,0
2/13/2020,US,,37.0902,-95.7129,13,3,0
2/14/2020,US,,37.0902,-95.7129,13,3,0
2/15/2020,US,,37.0902,-95.7129,13,3,0
2/16/2020,US,,37.0902,-95.7129,13,3,0
2/17/2020,US,,37.0902,-95.7129,13,3,0
2/18/2020,US,,37.0902,-95.7129,13,3,0
2/19/2020,US,,37.0902,-95.7129,13,3,0
2/20/2020,US,,37.0902,-95.7129,13,3,0
2/21/2020,US,,37.0902,-95.7129,15,5,0
2/22/2020,US,,37.0902,-95.7129,15,5,0
2/23/2020,US,,37.0902,-95.7129,15,5,0
2/24/2020,US,,37.0902,-95.7129,15,5,0
2/25/2020,US,,37.0902,-95.7129,15,6,0
2/26/2020,US,,37.0902,-95.7129,15,6,0
2/27/2020,US,,37.0902,-95.7129,16,6,0
2/28/2020,US,,37.0902,-95.7129,16,7,0
2/29/2020,US,,37.0902,-95.7129,24,7,1
3/1/2020,US,,37.0902,-95.7129,30,7,1
3/2/2020,US,,37.0902,-95.7129,53,7,6
3/3/2020,US,,37.0902,-95.7129,73,7,7
3/4/2020,US,,37.0902,-95.7129,104,7,11
3/5/2020,US,,37.0902,-95.7129,174,7,12
3/6/2020,US,,37.0902,-95.7129,222,7,14
3/7/2020,US,,37.0902,-95.7129,337,7,17
3/8/2020,US,,37.0902,-95.7129,451,7,21
3/9/2020,US,,37.0902,-95.7129,519,7,22
